"offset","source","target","note"
"0x0C2BFA","The rudder was","",""
"0x0C2C09","damaged.","",""
"0x0C2C13","The surface tank","",""
"0x0C2C24","was damaged.","",""
"0x0C2C32","There's a split","",""
"0x0C2C42","in the hull!","",""
"0x0C2C50","C%d%s","",""
"0x0C2C5A","was hit by depth","",""
"0x0C2C6B","charges!","",""
"0x0C2C74","was hit by","",""
"0x0C2C7F","torpedoes!","",""
"0x0C2C8A","was bombed!","",""
"0x0C2C97","Armor %s","",""
"0x0C2CA0","starboard","",""
"0x0C2CAA","port","",""
"0x0C2CB9","The bridge was","",""
"0x0C2CC8","bombed.","",""
"0x0C2CD1","The radar's been","",""
"0x0C2CE2","knocked out!","",""
"0x0C2CF0","The hangar was","",""
"0x0C2CFF","bombed.","",""
"0x0C2D08","%d plane%s","",""
"0x0C2D13","destroyed.","",""
"0x0C2D1F","The armory was","",""
"0x0C2D2E","flooded.","",""
"0x0C2D38","The engines were","",""
"0x0C2D49","damaged.","",""
"0x0C2D53","Fire on the","",""
"0x0C2D64","The rudder was","",""
"0x0C2D73","damaged.","",""
"0x0C2D7D","Main guns","",""
"0x0C2D87","damaged.","",""
"0x0C2D91","Main guns","",""
"0x0C2D9B","destroyed.","",""
"0x0C2DA7","Anti-aircraft","",""
"0x0C2DB5","guns damaged.","",""
"0x0C2DC4","Anti-aircraft","",""
"0x0C2DD2","guns destroyed.","",""
"0x0C2DE3","C%d%s","",""
"0x0C2DF1","Hit by %d","",""
"0x0C2DFB","torpedo%s.","",""
"0x0C2E06","Hit by %d","",""
"0x0C2E10","bomb%s.","",""
"0x0C2E19","%s damage on","",""
"0x0C2E26","the %s.","",""
"0x0C2E3D","Unable to put out","",""
"0x0C2E4F","fire.","",""
"0x0C2E5B","B5%s","",""
"0x0C2E6A","R%c%s","",""
"0x0C2E77","C%d%s ","",""
"0x0C2E82","C%d%s Fleet ","",""
"0x0C2E92","No regret in my life!","",""
"0x0C2EA8","Farewell, my beloved country.","",""
"0x0C2EC6","Make me proud!","",""
"0x0C2ED5","Banzai, Japan!","",""
"0x0C2EE4","Bless America!","",""
"0x0C2EF9","C%d%s","",""
"0x0C2F04","Sank!","",""
"0x0C2F0B","Sunk in battle!","",""
"0x0C2F1C","was defeated.","",""
"0x0C2F2B","Destroyed the enemy!","",""
"0x0C2F48","%s Class","",""
"0x0C2F51","%s %s","",""
"0x0C2F57","%s %s Cl.","",""
"0x0C2F62","%s Transport","",""
"0x0C2F6F","%s Transport %d","",""
"0x0C2F80","C%d%s","",""
"0x0C2F89","landed!","",""
"0x0C2F91","%s was","",""
"0x0C2F98","killed in action.","",""
"0x0C2FAA","Select a target position.","",""
"0x0C2FC4","Retreating from battle.","",""
"0x0C2FDC"," MAIN GUN","",""
"0x0C2FE6"," ROCKET","",""
"0x0C2FEE"," CANCEL","",""
"0x0C2FF7","B5Select one.","",""
"0x0C3008","Select a target to attack.","",""
"0x0C3023","Select a target position.","",""
"0x0C303D"," SUB. DELG. ","",""
"0x0C304A"," FLEET DELG.","",""
"0x0C3057","  L.F. DELG.","",""
"0x0C3064","  A.F. DELG.","",""
"0x0C3071","    ENTER   ","",""
"0x0C3092","Direct Control","",""
"0x0C30A1","Attack Carrier","",""
"0x0C30B0","Attack Battleship","",""
"0x0C30C2","Attack Cruiser","",""
"0x0C30D1","Attack Destroyer","",""
"0x0C30E2","Attack Submarine","",""
"0x0C30F3","Attack Transport","",""
"0x0C3104","Attack Land Force","",""
"0x0C3116","Attack Storage","",""
"0x0C3125","Attack Factory","",""
"0x0C3134","Attack Airfield","",""
"0x0C3144","Land","",""
"0x0C3149","Rest","",""
"0x0C314E","Retreat","",""
"0x0C3156","Retreat","",""
"0x0C315E","Delegate","",""
"0x0C3170"," %-12s ","",""
"0x0C317B"," Information","",""
"0x0C318D","B1 Select an order","",""
"0x0C31A7","Bomb","",""
"0x0C31AC","Torp","",""
"0x0C31BF","B1%2d. %-16s %2d  %-4s","",""
"0x0C31D9","Every aircraft will retreat.","",""
"0x0C3216"," EXECUTE ","",""
"0x0C3220","STEER","",""
"0x0C3226","MOVE ","",""
"0x0C322C","ATTK ","",""
"0x0C3232"," EXECUTE ","",""
"0x0C323C","PORT","",""
"0x0C3241","STAR","",""
"0x0C3246","LAND","",""
"0x0C324B","BOMB","",""
"0x0C3250","ATTK ","",""
"0x0C3257","M4%s","",""
"0x0C3260","M4Spd ","",""
"0x0C326B","M4kt","",""
"0x0C3277","M4Delg.","",""
"0x0C3286","B1%02d","",""
"0x0C32C6","M4STEER","",""
"0x0C32D1","SRCH","",""
"0x0C32D6","ATTK","",""
"0x0C32DB","WAIT","",""
"0x0C32E7"," Base AF","",""
"0x0C32F1","B1%s","",""
"0x0C3300","%12s","",""
"0x0C333E","malloc","",""
"0x0C334E","[%d]","",""
"0x0C3353","free","",""
"0x0C336D","read open err:","",""
"0x0C3380","Imperial Headquarters","",""
"0x0C3396","Operation Headquarters","",""
"0x0C33AD","completed their mission.","",""
"0x0C33E6","confront opposition.","",""
"0x0C33FB","Pacific fleet.","",""
"0x0C340A","mount a counterattack.","",""
"0x0C3421","plea for peace.","",""
"0x0C3441","against the Japanese forces.","",""
"0x0C345E","is the invasion of Japan.","",""
"0x0C3492","A single battleship moves ","",""
"0x0C34AD","slowly through the waves as ","",""
"0x0C34CA","if leading the sad souls of ","",""
"0x0C34E7","heroes scattered over the ","",""
"0x0C3502","Pacific to their final ","",""
"0x0C351A","resting place. ","",""
"0x0C352A","Someday, the smell of ","",""
"0x0C3541","blastpowder burned into the ","",""
"0x0C355E","steel hull will fade away, ","",""
"0x0C357A","but for now the men slowly ","",""
"0x0C3596","inhale it along with the ","",""
"0x0C35B0","pleasant smell of the salty ","",""
"0x0C35CD","brine. ","",""
"0x0C35D5","Far off on the horizon, ","",""
"0x0C35EE","the rising sun welcomes them ","",""
"0x0C360C","to a new day with arms of ","",""
"0x0C3627","outstretched rays. ","",""
"0x0C363B","They have left behind ","",""
"0x0C3652","uncertainty and fear, and ","",""
"0x0C366D","soak up the warm sunlight ","",""
"0x0C3688","reflected in the waves. ","",""
"0x0C36A1","Their hearts are now ","",""
"0x0C36B7","unburdened, and every breath ","",""
"0x0C36D5","they take is filled with ","",""
"0x0C36EF","hope. Promises of peace on ","",""
"0x0C370B","every tongue; the war is ","",""
"0x0C3725","over. ","",""
"0x0C372C","Friends, your life, your ","",""
"0x0C3746","sacrifice, will not go to ","",""
"0x0C3761","waste. ","",""
"0x0C3769","Dear friends, I will ","",""
"0x0C377F","protect your memories, your ","",""
"0x0C379C","courage and hope. ","",""
"0x0C37AF","May this be my vow. May ","",""
"0x0C37C8","the sun burning bright on ","",""
"0x0C37E3","the horizon serve as my ","",""
"0x0C37FC","witness. ","",""
"0x0C3806","For those of us who ","",""
"0x0C381B","survived, it is the least we ","",""
"0x0C3839","can do.","",""
"0x0C3841","A single battleship steers ","",""
"0x0C385D","its way through the ocean ","",""
"0x0C3878","waters. It's helm tears the ","",""
"0x0C3895","waves, leaving a trail of ","",""
"0x0C38B0","white froth to mark its ","",""
"0x0C38C9","passage. ","",""
"0x0C38D3","Beyond these rough waters ","",""
"0x0C38EE","waits the calm shores of ","",""
"0x0C3908","home. Long assaulted by ","",""
"0x0C3921","barked orders and cannon ","",""
"0x0C393B","blasts, their ears bless the ","",""
"0x0C3959","gentle sounds of waves that ","",""
"0x0C3976","caress the hull. ","",""
"0x0C3988","The morning sun on the far ","",""
"0x0C39A4","horizon, brings the ","",""
"0x0C39B9","announcement that another ","",""
"0x0C39D4","day has begun. They have ","",""
"0x0C39EE","left behind uncertainty and ","",""
"0x0C3A0B","fear, and soak up the warm ","",""
"0x0C3A27","sunlight reflected in the ","",""
"0x0C3A42","waves. Their hearts, now ","",""
"0x0C3A5C","unburdened, are filled with ","",""
"0x0C3A79","hope and they thank nature ","",""
"0x0C3A95","for every salty breath she ","",""
"0x0C3AB1","brings. Promises of peace on ","",""
"0x0C3ACF","every tongue; the war is ","",""
"0x0C3AE9","over. ","",""
"0x0C3AF0","Friends, the days we ","",""
"0x0C3B06","fought together, will always ","",""
"0x0C3B24","be a part of me. ","",""
"0x0C3B36","Dear friends, it finally ","",""
"0x0C3B50","came, this peace you so ","",""
"0x0C3B69","prayed for... ","",""
"0x0C3B78","The sun now rising as my ","",""
"0x0C3B92","witness, I will preserve it. ","",""
"0x0C3BB0","For those of us who ","",""
"0x0C3BC5","survived, it is the least we ","",""
"0x0C3BE3","can do. ","",""
"0x0C3BFB","Y6n@","",""
"0x0C3C4C","Carrier","",""
"0x0C3C54","Light Carrier","",""
"0x0C3C62","Dreadnought","",""
"0x0C3C6E","Battleship","",""
"0x0C3C79","Heavy Cruiser","",""
"0x0C3C87","Light Cruiser","",""
"0x0C3C95","Destroyer","",""
"0x0C3CC0","B0%4s Fleet","",""
"0x0C3CD0","B1%4s Fleet Commander","",""
"0x0C3CEA","B1%s","",""
"0x0C3CF3","B0Commander %-12s","",""
"0x0C3D09","B1%s %-12s","",""
"0x0C3D18","B0Allied Fleet","",""
"0x0C3D2B","B0Pacific Fleet","",""
"0x0C3D48","Japan","",""
"0x0C3D4E","The U.S.A.","",""
"0x0C3D5A","END_NAMI.TK2","",""
"0x0C3D68","PEND.TK2","",""
"0x0C3D72","SSEND.TK2","",""
"0x0C3D7C","END3_3D.TK2","",""
"0x0C3D88","END4.TK2","",""
"0x0C3D92","END_SF.TK2","",""
"0x0C3D9E","OP4_BC.TK2","",""
"0x0C3DAA","Japan","",""
"0x0C3DB0","U.S.A.","",""
"0x0C3DEE","Chief of Naval Staff","",""
"0x0C3E03","Captain of ""Prince of Wales""","",""
"0x0C3E20","Tom Phillips","",""
"0x0C3E2D","Tomoyuki Yamashita","",""
"0x0C3E40","A.E. Percival","",""
"0x0C3E4E","J.V.Stalin","",""
"0x0C3E59","J.V. Stalin","",""
"0x0C3E65","F.D. Roosevelt","",""
"0x0C3E74","W.S. Churchill","",""
"0x0C3E83","D. MacArthur","",""
"0x0C3E90","D. MacArthur","",""
"0x0C3E9D","Tamon Yamaguchi","",""
"0x0C3EAD","Captain of Hiryu : Kaku Tomeo","",""
"0x0C3ECB","Occupy ","",""
"0x0C3ED3","Defend ","",""
"0x0C3EDB","Destroy","",""
"0x0C3EF0","Enemy's goal","",""
"0x0C3F03","Both","",""
"0x0C3F0B","B1%d.%-12s %6s %4s","",""
"0x0C3F1F","A. Hitler","",""
"0x0C3F29","A. Hitler","",""
"0x0C3F33","Ho Chi Minh","",""
"0x0C3F3F","President M.L. Keson","",""
"0x0C3F54","base","",""
"0x0C3F59","post","",""
"0x0C3FBC","peace treaty","",""
"0x0C3FC9","military pact","",""
"0x0C3FD7","aid pact","",""
"0x0C3FF0","%s has declared war on %s.","",""
"0x0C400B","military","",""
"0x0C402B","M4%s","",""
"0x0C4030","%s %s","",""
"0x0C4045","M4%s","",""
"0x0C404A","%s Class %s","",""
"0x0C408A","Army High Command","",""
"0x0C409C","Chief of Operations","",""
"0x0C40B0","To %s     From Supply HQ","",""
"0x0C40D2","R%c%s","",""
"0x0C40E3","M4%s","",""
"0x0C40E8","%s %s","",""
"0x0C40F2","Army High Command","",""
"0x0C4104","Operations HQ","",""
"0x0C4119","R%c%s","",""
"0x0C4120","B1GNP      :%6d","",""
"0x0C4131","B1Bases    :%6d (Navy%3d)","",""
"0x0C414B","(Army%3d)","",""
"0x0C4156","B1Budget   :%6d","",""
"0x0C4167","B1Materials:%6d","",""
"0x0C417B","B1%-10s","",""
"0x0C4189","harbor","",""
"0x0C4190","dock","",""
"0x0C4195","airfield","",""
"0x0C41A9","|Staff","",""
"0x0C41B0","Operations","",""
"0x0C41C2","R%c%s","",""
"0x0C41DF","ver_c_sute_card","",""
"0x0C4200","C0%5d+%5d","",""
"0x0C420B","C0 (%2d)%6d","",""
"0x0C4217","Navy","",""
"0x0C421C","Army","",""
"0x0C4221","Domestic","",""
"0x0C422A","Assign materials.","",""
"0x0C4253","T( View which?","",""
"0x0C4262"," PROPOSALS  ","",""
"0x0C426F"," DECISIONS  ","",""
"0x0C427C","   CANCEL   ","",""
"0x0C42A4","What will you do?","",""
"0x0C42BA","throw away","",""
"0x0C42C5","Which card will you %s?","",""
"0x0C42DD","Will you skip this topic?","",""
"0x0C4311","{Whom will you try to persuade?","",""
"0x0C4332","Plan","",""
"0x0C4337","Unify","",""
"0x0C433D","Direct","",""
"0x0C4344","Refuse","",""
"0x0C434B","Silent","",""
"0x0C4352","Pass","",""
"0x0C4357","Reverse","",""
"0x0C435F","Ignore","",""
"0x0C4366","Extend","",""
"0x0C436D","Agree","",""
"0x0C4373","Plead","",""
"0x0C4379","Imperial HQ Conference","",""
"0x0C4390","National Security Conference","",""
"0x0C43B6","Foreign","",""
"0x0C43BE","Op.Goals","",""
"0x0C43C7","Budget","",""
"0x0C43CE","Materials","",""
"0x0C43D8","Draft","",""
"0x0C43DE","Armaments","",""
"0x0C43E8","Bases","",""
"0x0C440A","Foreign Affairs","",""
"0x0C441A","Operation Goals","",""
"0x0C442A","Budget","",""
"0x0C4431","Materials","",""
"0x0C443B","Draft","",""
"0x0C4441","Armaments","",""
"0x0C444B","Base Upkeep","",""
"0x0C445D"," b * f 1 j ; n A r K ","",""
"0x0C4498","Dcl. War","",""
"0x0C44A1","Req. War","",""
"0x0C44AA","Mil.Pact","",""
"0x0C44B3","Break Mil","",""
"0x0C44C1","Break Aid","",""
"0x0C44CB","Peace","",""
"0x0C44D1","Negotiate","",""
"0x0C44DB","Declare War","",""
"0x0C44E7","Request War Part.","",""
"0x0C44F9","Military Pact","",""
"0x0C4507","Break Mil. Pact","",""
"0x0C4517","Aid Pact","",""
"0x0C4520","Break Aid Pact","",""
"0x0C452F","Peace Treaty","",""
"0x0C453C","Negotiations","",""
"0x0C4549","Occupy","",""
"0x0C4550","Defend","",""
"0x0C4557","Destroy","",""
"0x0C4560","I!f!P!j!W!Z Navy","",""
"0x0C4571","Army","",""
"0x0C4576","Both","",""
"0x0C4583","!v!b!Prime Minister","",""
"0x0C4597","Chief of Naval Staff","",""
"0x0C45AC","Chief of Staff","",""
"0x0C45BB","Finance Minister","",""
"0x0C45CC","Foreign Minister","",""
"0x0C45DD","President","",""
"0x0C45E7","Chief of Naval Op.","",""
"0x0C45FA","Chief of Staff","",""
"0x0C4609","Sec. of Treasury","",""
"0x0C461A","Secretary of State","",""
"0x0C462D","Prime Minister","",""
"0x0C463C","Chf.of Nvl.Stf.","",""
"0x0C464C","Chief of Staff","",""
"0x0C465B","Finance Min.","",""
"0x0C4668","Foreign Min.","",""
"0x0C4675","President","",""
"0x0C467F","Chf.of Nvl.Op.","",""
"0x0C468E","Chief of Staff","",""
"0x0C469D","Sec.of Treasury","",""
"0x0C46AD","Sec.of State","",""
"0x0C46F1","B0 %-4s%4d","",""
"0x0C475C","read_man","",""
"0x0C476C","B0%s","",""
"0x0C4778","B7%s","",""
"0x0C477E","O,O8O/O5O2O;OGO>ODOA","",""
"0x0C47AD"," ]""7","",""
"0x0C47C8","C1%s","",""
"0x0C47CE","Diet","",""
"0x0C47D3","Congress","",""
"0x0C47E0","C1%s","",""
"0x0C47EB","C0%-4s","",""
"0x0C47F2","C4%-9s","",""
"0x0C47FA","C0--","",""
"0x0C4801","C0%2d","",""
"0x0C480E","C0%s","",""
"0x0C4813"," %s<%s>","",""
"0x0C481D","C4%s","",""
"0x0C4822","C0%5d","",""
"0x0C482E","Navy      ","",""
"0x0C4839","Army      ","",""
"0x0C4844","Foreign   ","",""
"0x0C484F","Bases     ","",""
"0x0C485A","Technology","",""
"0x0C4865","Government","",""
"0x0C4875","Navy     ","",""
"0x0C487F","Army     ","",""
"0x0C4889","Domestic ","",""
"0x0C4899","C4Europe","",""
"0x0C48A2","C0%3d Unit%s","",""
"0x0C48B2","C4GNP","",""
"0x0C48B8","C0%6d","",""
"0x0C48ED","C1%s","",""
"0x0C48F4","C0%-4s","",""
"0x0C48FB","C4%-9s","",""
"0x0C4903","C0--","",""
"0x0C490A","C0%2d","",""
"0x0C4914","C0%s","",""
"0x0C4919"," %s<%s>","",""
"0x0C4923","C0%s","",""
"0x0C4928"," %s<%s>","",""
"0x0C4935","No debate.","",""
"0x0C4940","Navy      ","",""
"0x0C494B","Army      ","",""
"0x0C4956","Foreign   ","",""
"0x0C4961","Bases     ","",""
"0x0C496C","Technology","",""
"0x0C4977","Government","",""
"0x0C4986","No debate.","",""
"0x0C4996","Navy     ","",""
"0x0C49A0","Army     ","",""
"0x0C49AA","Domestic ","",""
"0x0C49B5","C4Europe","",""
"0x0C49BE","C0%3d Unit%s","",""
"0x0C49CE","C4GNP","",""
"0x0C49D4","C0%6d","",""
"0x0C49DE","No debate.","",""
"0x0C4A0C","=!""%s","",""
"0x0C4A36"," INFO ","",""
"0x0C4A3D"," ENTER ","",""
"0x0C4A45","Do Nothing","",""
"0x0C4A60","--------------","",""
"0x0C4A6F","%-3s   %-18s -----","",""
"0x0C4A82","%-3s   %-18s %2d/%2d","",""
"0x0C4A97","Current situation","",""
"0x0C4AA9","Select a date.","",""
"0x0C4AB8","(On or after the %s)","",""
"0x0C4AED","C0%2d+%2d","",""
"0x0C4AF8","C0%5d","",""
"0x0C4B03","C0%2d+%-2s%2d","",""
"0x0C4B11","Navy","",""
"0x0C4B16","Army","",""
"0x0C4B1F","Navy","",""
"0x0C4B24","Army","",""
"0x0C4B29","Europe","",""
"0x0C4B34","Station your forces.","",""
"0x0C4B4F"," CONFIRM ","",""
"0x0C4B60","C7%d. %-21s","",""
"0x0C4B6C","%d card%s","",""
"0x0C4B82","%c%c","",""
"0x0C4BDE","B>%s","",""
"0x0C4C57","C4%4s","",""
"0x0C4C64"," SPACE","",""
"0x0C4C6B","BACKSP","",""
"0x0C4C72"," ENTER","",""
"0x0C4C79","CANCEL","",""
"0x0C4C94","B>Select a character.","",""
"0x0C4CB2","C4%s","",""
"0x0C4CC6","get_tantou","",""
"0x0C4CD1","put_card","",""
"0x0C4CDA","card_init","",""
"0x0C4CE4","use_haicard","",""
"0x0C4CFC","narabekae","",""
"0x0C4D14","C1%s","",""
"0x0C4D1C","the %s's","",""
"0x0C4D28","The %s's","",""
"0x0C4D32","no_tasuuketsu","",""
"0x0C4D40","No one.","",""
"0x0C4D48","Only one person?","",""
"0x0C4D59","1, 2 people.","",""
"0x0C4D66","1, 2, 3 people.","",""
"0x0C4D76","1, 2, 3...4 people?","",""
"0x0C4D9D","(All in favor of %s proposal?","",""
"0x0C4DD1","{%s was set as follows.","",""
"0x0C4DFD",")Well...","",""
"0x0C4E06","Diet","",""
"0x0C4E0B","Congress","",""
"0x0C4E14","Diet","",""
"0x0C4E19","Congress","",""
"0x0C4E23","?(*F","",""
"0x0C4E35",")Imperial HQ","",""
"0x0C4E42","War Dept.","",""
"0x0C4E53","M4%-12s","",""
"0x0C4E5B","%2d/%2d/%4d","",""
"0x0C4E72","government spending","",""
"0x0C4E86","domestic materials","",""
"0x0C4E9A","army draftees","",""
"0x0C4EA8","naval spending","",""
"0x0C4EB7","army spending","",""
"0x0C4EC5","foreign spending","",""
"0x0C4ED6","navy materials","",""
"0x0C4EE5","army materials","",""
"0x0C4EF4","navy draftees","",""
"0x0C4F10","how about it?","",""
"0x0C4F1E","what do you think?","",""
"0x0C4F32","please.","",""
"0x0C4F42","Hmm.","",""
"0x0C4F48","Hmm.","",""
"0x0C4F4E","%s%s%s","",""
"0x0C4F56",", what do you think?","",""
"0x0C4F6C","'s opinion on this matter.","",""
"0x0C4F88","I'd like to hear the ","",""
"0x0C4F9E","Mr. ","",""
"0x0C4FA4","(cough-cough)","",""
"0x0C4FB2","Wait a minute!","",""
"0x0C4FC2","Just a moment.","",""
"0x0C4FD2","Wait a minute!","",""
"0x0C4FE2","Just a moment.","",""
"0x0C4FF6","Sir, do","",""
"0x0C4FFE","Navy","",""
"0x0C5003","Army","",""
"0x0C500A","I agree with the %s.","",""
"0x0C5020","You must be joking.","",""
